,Generator Loss per step,Discriminator Loss per step
101,53.684544,0.87281835
102,59.92622,0.82996345
103,61.767498,0.8271173
104,87.67631,0.76396996
105,67.37231,0.7838391
106,71.36006,0.7570303
107,64.59862,0.8482005
108,62.942486,0.7928372
109,56.39142,1.0673808
110,62.855473,1.2770603
111,52.66871,1.3354172
112,62.905064,1.057658
113,66.52825,1.1374917
114,58.135754,1.1187325
115,60.866493,1.0652509
116,66.755775,0.971985
117,64.597206,0.8303769
118,63.63621,0.8946911
119,58.31432,0.8147783
120,68.99927,0.80961597
121,58.98312,0.70622957
122,59.323284,0.67582875
123,61.149666,0.8004669
124,59.3083,0.7191775
125,66.3971,0.6335447
126,58.724133,0.57544935
127,60.036762,0.58727765
128,52.948586,0.64316165
129,59.69121,0.5352328
130,54.62207,0.5683291
131,69.8743,0.67175376
132,67.71955,1.0237582
133,65.010056,0.8621098
134,54.32524,1.0105989
135,66.81533,1.4228246
136,57.79465,1.3848424
137,62.832474,1.1358293
138,60.191315,1.072706
139,57.740055,0.9388989
140,60.35704,0.863204
141,65.46658,0.7466624
142,57.274185,0.7096432
143,82.12118,0.6195435
144,62.377922,0.59712255
145,65.81061,0.6162547
146,58.826492,0.6572759
147,60.766487,0.6769248
148,54.876728,0.5889797
149,63.333405,0.5664733
150,58.92705,0.5381993
151,66.6205,0.6314373
152,62.675205,0.72849214
153,62.11343,0.5778579
154,65.08132,0.48792067
155,58.287746,0.44874227
156,63.02295,0.43650973
157,50.302254,0.4836082
158,61.970463,0.37789282
159,66.130974,0.33379143
160,51.31343,0.40611053
161,60.39172,0.6315814
162,62.4414,0.927338
163,58.397377,0.82306606
164,55.467278,1.0821807
165,65.76494,1.200604
166,54.632347,0.9293275
167,58.516335,0.79903567
168,56.371433,0.74949014
169,60.532734,0.52598447
170,59.160324,0.55738866
171,61.058098,0.42490745
172,59.227768,0.42658025
173,66.03964,0.44286466
174,63.606552,0.40100366
175,61.04239,0.43099457
176,51.8584,0.4399258
177,58.474716,0.32221228
178,59.24531,0.32524657
179,85.36603,0.27000013
180,65.51365,0.31324744
181,68.35367,0.2759694
182,63.97394,0.35464925
183,60.47949,0.25480297
184,54.126305,0.3267436
185,61.501003,0.43842933
186,50.354225,0.6451713
187,59.903366,1.2850591
188,64.02445,0.7851757
189,55.514606,0.8473964
190,57.810936,0.7963923
191,63.299065,0.5404747
192,62.655487,0.47619358
193,60.12382,0.42818066
194,57.479134,0.44004542
195,64.85813,0.4518427
196,56.741726,0.31137472
197,57.176395,0.24870454
198,58.619946,0.3001601
199,58.449753,0.31264848
200,64.95934,0.23862371
201,57.398212,0.2377782
202,58.561176,0.23439723
203,52.0631,0.29711804
204,59.29908,0.23174909
205,54.50991,0.22619486
206,67.71089,0.14876299
207,65.882866,0.21689774
208,62.806213,0.18714745
209,53.352337,0.25839436
210,63.32611,0.33061337
211,59.166763,0.31158108
212,62.87711,0.22467914
213,60.387554,0.21133713
214,58.7957,0.14502649
215,59.058517,0.18835706
216,65.26187,0.20291099
217,57.81138,0.20212881
218,81.535866,0.16437578
219,62.237072,0.1848239
220,64.42385,0.24126777
221,60.12887,0.34776494
222,58.385414,0.33520788
223,53.75198,0.39914626
224,62.858562,0.75269043
225,55.52227,2.2117362
226,64.33918,2.5041623
227,62.531265,1.3166099
228,59.997196,1.3213258
229,63.268097,0.6670548
230,55.763313,0.5435141
231,61.58335,0.47231677
232,49.214985,0.5976339
233,60.006916,0.36731666
234,64.81577,0.40251255
235,49.747314,0.5169394
236,57.56918,0.49192423
237,61.973927,0.29623565
238,56.85378,0.25952417
239,56.468384,0.23915541
240,64.39651,0.20040973
241,54.79794,0.23766208
242,56.656242,0.36024582
243,56.584206,0.483113
244,60.171753,0.42021215
245,59.801315,1.0244218
246,60.24436,1.0211579
247,57.863083,0.43710482
248,63.26055,0.4009668
249,63.45,0.36003137
250,58.18902,0.4176746
251,51.633537,0.5019509
252,57.31568,0.9159727
253,58.922314,1.2609675
254,85.493324,0.6857259
255,63.98604,0.5601659
256,66.52721,0.35637724
257,62.24436,0.5102317
258,60.254375,0.2642582
259,52.56028,0.2898432
260,59.65403,0.3132788
261,48.492123,0.22795066
262,59.268642,0.3158657
263,63.425507,0.24417341
264,56.33293,0.36453438
265,56.715775,0.2294952
266,63.6465,0.1742611
267,61.581524,0.18844709
268,59.54256,0.29015326
269,58.24594,0.62680066
270,62.38726,2.0879116
271,55.070835,1.3871355
272,54.705364,1.1717625
273,55.91488,0.7505795
274,55.609196,0.8781289
275,62.794937,0.84209096
276,56.486736,0.5209522
277,57.79439,0.3539288
278,52.427307,0.4088165
279,58.249527,0.41312212
280,53.68676,0.38034838
281,65.39152,0.23111469
282,64.2961,0.36577246
283,60.114407,0.31757498
284,54.296455,0.770276
285,64.3299,0.44091105
286,58.13228,0.7297442
287,59.49858,0.47526145
288,57.13069,0.37588716
289,57.242,0.21201529
290,59.596615,0.22680591
291,64.51895,0.16224127
292,56.307297,0.20484872
293,79.206604,0.1355134
294,60.719284,0.21621992
295,61.28567,0.71576864
296,61.434708,2.4641845
297,53.77153,1.3340153
298,49.59732,2.4638205
299,59.415928,1.9383476
300,52.34261,1.144012
301,60.794437,0.5939418
302,59.10467,0.5376537
303,58.705723,0.32570413
304,61.395767,0.33795238
305,54.625435,0.34337085
306,60.878777,0.24519035
307,47.27652,0.3715831
308,57.30226,0.24022257
309,63.004875,0.41939503
310,48.96206,0.46831745
311,57.616993,0.7606468
312,60.61114,0.38834193
313,56.563343,0.32802516
314,54.32774,0.23279491
315,63.07143,0.15970375
316,53.026463,0.1943374
317,56.043858,0.28932855
318,53.694088,0.4429642
319,58.380184,0.3526918
320,58.797516,1.1856494
321,58.29452,0.47205597
322,56.908535,0.29864207
323,61.761818,0.32728124
324,62.77034,0.35146502
325,58.846825,0.6035415
326,51.941593,1.9311554
327,55.50356,1.1474489
328,55.923786,0.4784464
329,83.15206,0.1924693
330,62.47979,0.29120708
331,67.69486,0.24054979
332,63.778107,0.5003197
333,58.3101,0.23654617
334,52.95668,0.21958849
335,59.705257,0.5045822
336,49.05691,0.6653142
337,58.61749,0.5070836
338,61.60764,0.21234483
339,53.556847,0.20429999
340,55.649204,0.14218046
341,62.050236,0.17243747
342,56.631428,0.588102
343,59.49363,1.0393227
344,57.525135,1.2075322
345,60.00874,1.6450346
346,54.812187,0.48071837
347,55.4406,0.27720082
348,56.09139,0.25790855
349,53.354004,0.3092628
350,62.711353,0.1268505
351,55.917835,0.13163984
