,Generator Loss per step,Discriminator Loss per step
144,16.198313,0.58845615
145,14.462389,0.6519215
146,14.424183,0.6681181
147,15.065175,0.78888273
148,11.886071,0.6459955
149,14.97518,0.6104898
150,14.972372,0.7074504
151,14.866808,0.7144902
152,15.674492,0.75122094
153,13.362083,1.0954347
154,14.286631,1.261146
155,12.666096,0.94041395
156,12.394911,0.77322006
157,14.144833,0.783918
158,11.61695,0.8449921
159,15.462167,0.5850531
160,14.282672,0.58314776
161,13.498992,0.5368588
162,14.47664,0.57441473
163,13.963122,0.5611508
164,16.152237,0.5988215
165,16.736732,0.7439831
166,14.155694,0.9490295
167,14.65463,0.86157894
168,15.780837,1.0296015
169,14.417822,0.69531244
170,14.637258,0.6311722
171,14.691025,0.6854254
172,16.98244,0.93132454
173,14.885973,0.56701493
174,14.295486,0.5842327
175,14.447802,0.91892177
176,13.551278,1.2936181
177,15.130129,1.5149276
178,15.065738,1.4189564
179,12.862375,1.202874
180,12.631798,1.7860096
181,13.829077,1.3115183
182,13.025177,1.1572946
183,13.7071495,1.9193387
184,14.891149,1.0848714
185,13.824429,1.2397056
186,14.624603,1.0431303
187,13.052902,1.3046144
188,13.901323,1.1215591
189,13.761059,1.0535357
190,12.803235,1.3610804
191,14.297047,1.1300178
192,14.384877,1.2595488
193,13.401456,1.1075819
194,13.61672,0.8411124
195,15.193799,1.444364
196,14.501498,1.4839573
197,13.825115,1.490328
198,15.915586,0.875437
199,14.139294,0.860993
200,11.877098,1.0716937
201,15.546209,0.76535356
202,13.111726,1.1060678
203,14.18155,0.7914349
204,14.021228,1.2241416
205,13.480892,1.135659
206,12.367715,1.6322422
207,13.510361,1.0655786
208,12.993793,0.95418566
209,13.688805,0.7613014
210,12.683309,1.0409327
211,12.824267,0.9980501
212,13.285498,1.2716457
213,14.176352,1.143022
214,14.034781,1.3825521
215,14.960299,1.0944109
216,12.785537,1.0739012
217,13.464653,0.95667243
218,15.366214,0.7817329
219,13.935195,0.9995088
220,12.810492,1.0809513
221,14.766003,0.96802837
222,13.736324,1.2919362
223,13.083812,0.97500527
224,12.629068,0.9305973
225,12.356496,1.0411766
226,14.860006,0.79503584
227,13.6212635,0.84029984
228,14.251605,0.73130316
229,11.344866,1.4109341
230,12.839333,1.8513203
231,15.375094,1.2755736
232,12.911094,0.9947835
233,14.731834,0.81496006
234,13.718465,1.1021862
235,14.147595,0.9686322
236,13.5162525,0.77040994
237,13.7071705,0.7031032
238,13.592719,0.7227236
239,16.001871,0.5767149
240,12.623004,1.2426586
241,13.782255,1.2200615
242,13.57906,1.187335
243,15.775398,0.7054771
244,14.70294,1.719537
245,14.772348,0.8622614
246,12.043573,0.85503995
247,12.259356,1.0885231
248,14.080097,0.8284341
249,14.7657795,0.9731538
250,17.16313,0.8147998
251,15.448233,1.152208
252,14.477205,1.237044
253,14.379769,0.9351386
254,14.098493,1.0029438
255,16.419025,0.90576226
256,14.74821,1.1071056
257,12.719386,1.4567623
258,12.690229,0.89152825
259,11.18487,0.9459882
260,11.855263,0.9588717
261,15.6136,0.7478187
262,13.26853,0.85018605
263,12.956346,0.98866135
264,15.013079,0.9609628
265,13.073015,1.6983242
266,13.426985,1.2129011
267,14.2223625,1.210131
268,15.306374,0.95503247
269,15.5740185,1.6229107
270,17.333998,1.1401592
271,13.769706,1.4181826
272,13.31605,1.0176275
273,13.5231905,0.7390016
274,15.376104,0.7195841
275,13.403933,0.83447653
276,13.321872,0.717703
277,16.042591,1.1296372
278,16.491241,1.2142507
279,12.869907,1.0415874
280,13.321679,0.704841
281,11.995796,0.90189433
282,15.766043,0.7227559
283,15.102869,1.2055668
284,11.551691,0.9774642
